px,all
1.0000,0.2261
1.0000,0.2263
1.0000,0.2265
1.0000,0.2267
1.0000,0.2269
1.0000,0.2271
1.0000,0.2274
1.0000,0.2276
1.0000,0.2278
1.0000,0.2280
1.0000,0.2282
1.0000,0.2284
1.0000,0.2286
1.0000,0.2288
1.0000,0.2290
1.0000,0.2292
1.0000,0.2294
1.0000,0.2296
1.0000,0.2299
1.0000,0.2301
1.0000,0.2303
1.0000,0.2305
1.0000,0.2307
1.0000,0.2309
1.0000,0.2311
1.0000,0.2313
1.0000,0.2315
1.0000,0.2318
1.0000,0.2320
1.0000,0.2322
1.0000,0.2324
1.0000,0.2326
1.0000,0.2328
1.0000,0.2331
1.0000,0.2333
1.0000,0.2335
1.0000,0.2337
1.0000,0.2339
1.0000,0.2341
1.0000,0.2344
1.0000,0.2346
1.0000,0.2348
1.0000,0.2350
1.0000,0.2352
1.0000,0.2355
1.0000,0.2357
1.0000,0.2359
1.0000,0.2361
1.0000,0.2363
1.0000,0.2366
1.0000,0.2368
1.0000,0.2370
1.0000,0.2372
1.0000,0.2375
1.0000,0.2377
1.0000,0.2379
1.0000,0.2381
1.0000,0.2384
1.0000,0.2386
1.0000,0.2388
1.0000,0.2390
1.0000,0.2393
1.0000,0.2395
1.0000,0.2397
1.0000,0.2400
1.0000,0.2402
1.0000,0.2404
1.0000,0.2407
1.0000,0.2409
1.0000,0.2411
1.0000,0.2413
1.0000,0.2416
1.0000,0.2418
1.0000,0.2420
1.0000,0.2423
1.0000,0.2425
1.0000,0.2427
1.0000,0.2430
1.0000,0.2432
1.0000,0.2435
1.0000,0.2437
1.0000,0.2439
1.0000,0.2442
1.0000,0.2444
1.0000,0.2446
1.0000,0.2449
1.0000,0.2451
1.0000,0.2454
1.0000,0.2456
1.0000,0.2458
1.0000,0.2461
1.0000,0.2463
1.0000,0.2466
1.0000,0.2468
1.0000,0.2470
1.0000,0.2473
1.0000,0.2475
1.0000,0.2478
1.0000,0.2480
1.0000,0.2483
1.0000,0.2485
1.0000,0.2488
1.0000,0.2490
1.0000,0.2493
1.0000,0.2495
1.0000,0.2498
1.0000,0.2500
1.0000,0.2502
1.0000,0.2505
1.0000,0.2507
1.0000,0.2510
1.0000,0.2513
1.0000,0.2515
1.0000,0.2518
1.0000,0.2520
1.0000,0.2523
1.0000,0.2525
1.0000,0.2528
1.0000,0.2530
1.0000,0.2533
1.0000,0.2535
1.0000,0.2538
1.0000,0.2540
1.0000,0.2543
1.0000,0.2546
1.0000,0.2548
1.0000,0.2551
1.0000,0.2553
1.0000,0.2556
1.0000,0.2559
1.0000,0.2561
1.0000,0.2564
1.0000,0.2566
1.0000,0.2569
1.0000,0.2572
1.0000,0.2574
1.0000,0.2577
1.0000,0.2580
1.0000,0.2582
1.0000,0.2585
1.0000,0.2588
1.0000,0.2590
1.0000,0.2593
1.0000,0.2596
1.0000,0.2598
1.0000,0.2601
1.0000,0.2604
1.0000,0.2606
1.0000,0.2609
1.0000,0.2612
1.0000,0.2615
1.0000,0.2617
1.0000,0.2620
1.0000,0.2623
1.0000,0.2626
1.0000,0.2628
1.0000,0.2631
1.0000,0.2634
1.0000,0.2637
1.0000,0.2639
1.0000,0.2642
1.0000,0.2645
1.0000,0.2648
1.0000,0.2650
1.0000,0.2653
1.0000,0.2656
1.0000,0.2659
1.0000,0.2662
1.0000,0.2665
1.0000,0.2667
1.0000,0.2670
1.0000,0.2673
1.0000,0.2676
1.0000,0.2679
1.0000,0.2682
1.0000,0.2684
1.0000,0.2687
1.0000,0.2690
1.0000,0.2693
1.0000,0.2696
1.0000,0.2699
1.0000,0.2702
1.0000,0.2705
1.0000,0.2708
1.0000,0.2711
1.0000,0.2714
1.0000,0.2716
1.0000,0.2719
1.0000,0.2722
1.0000,0.2725
1.0000,0.2728
1.0000,0.2731
1.0000,0.2734
1.0000,0.2737
1.0000,0.2740
1.0000,0.2743
1.0000,0.2746
1.0000,0.2749
1.0000,0.2752
1.0000,0.2755
1.0000,0.2758
1.0000,0.2761
1.0000,0.2764
1.0000,0.2767
1.0000,0.2770
1.0000,0.2773
1.0000,0.2777
1.0000,0.2780
1.0000,0.2783
1.0000,0.2786
1.0000,0.2789
1.0000,0.2792
1.0000,0.2795
1.0000,0.2798
1.0000,0.2801
1.0000,0.2804
1.0000,0.2808
1.0000,0.2811
1.0000,0.2814
1.0000,0.2817
1.0000,0.2820
1.0000,0.2823
1.0000,0.2827
1.0000,0.2830
1.0000,0.2833
1.0000,0.2836
1.0000,0.2839
1.0000,0.2843
1.0000,0.2846
1.0000,0.2849
1.0000,0.2852
1.0000,0.2856
1.0000,0.2859
1.0000,0.2862
1.0000,0.2865
1.0000,0.2869
1.0000,0.2872
1.0000,0.2875
1.0000,0.2878
1.0000,0.2882
1.0000,0.2885
1.0000,0.2888
1.0000,0.2892
1.0000,0.2895
1.0000,0.2898
1.0000,0.2902
1.0000,0.2905
1.0000,0.2908
1.0000,0.2912
1.0000,0.2915
1.0000,0.2919
1.0000,0.2922
1.0000,0.2925
1.0000,0.2929
1.0000,0.2932
1.0000,0.2936
1.0000,0.2939
1.0000,0.2943
1.0000,0.2946
1.0000,0.2949
1.0000,0.2953
1.0000,0.2956
1.0000,0.2960
1.0000,0.2963
1.0000,0.2967
1.0000,0.2970
1.0000,0.2974
1.0000,0.2977
1.0000,0.2981
1.0000,0.2985
1.0000,0.2988
1.0000,0.2992
1.0000,0.2995
1.0000,0.2999
1.0000,0.3002
1.0000,0.3006
1.0000,0.3010
1.0000,0.3013
1.0000,0.3017
1.0000,0.3020
1.0000,0.3024
1.0000,0.3028
1.0000,0.3031
1.0000,0.3035
1.0000,0.3039
1.0000,0.3042
1.0000,0.3046
1.0000,0.3050
1.0000,0.3054
1.0000,0.3057
1.0000,0.3061
1.0000,0.3065
1.0000,0.3068
1.0000,0.3072
1.0000,0.3076
1.0000,0.3080
1.0000,0.3084
1.0000,0.3087
1.0000,0.3091
1.0000,0.3095
1.0000,0.3099
1.0000,0.3103
1.0000,0.3106
1.0000,0.3110
1.0000,0.3114
1.0000,0.3118
1.0000,0.3122
1.0000,0.3126
1.0000,0.3130
1.0000,0.3134
1.0000,0.3137
1.0000,0.3141
1.0000,0.3145
1.0000,0.3149
1.0000,0.3153
1.0000,0.3157
1.0000,0.3161
1.0000,0.3165
1.0000,0.3169
1.0000,0.3173
1.0000,0.3177
1.0000,0.3181
1.0000,0.3185
1.0000,0.3189
1.0000,0.3193
1.0000,0.3197
1.0000,0.3202
1.0000,0.3206
1.0000,0.3210
1.0000,0.3214
1.0000,0.3218
1.0000,0.3222
1.0000,0.3226
1.0000,0.3230
1.0000,0.3235
1.0000,0.3239
1.0000,0.3243
1.0000,0.3247
1.0000,0.3251
1.0000,0.3256
1.0000,0.3260
0.9960,0.3251
0.9960,0.3255
0.9960,0.3259
0.9960,0.3264
0.9960,0.3268
0.9960,0.3272
0.9960,0.3277
0.9960,0.3281
0.9960,0.3285
0.9960,0.3289
0.9960,0.3294
0.9960,0.3298
0.9960,0.3303
0.9960,0.3307
0.9960,0.3311
0.9960,0.3316
0.9960,0.3320
0.9960,0.3324
0.9960,0.3329
0.9960,0.3333
0.9960,0.3338
0.9960,0.3342
0.9960,0.3347
0.9960,0.3351
0.9960,0.3356
0.9960,0.3360
0.9960,0.3365
0.9960,0.3369
0.9960,0.3374
0.9960,0.3378
0.9960,0.3383
0.9960,0.3388
0.9960,0.3392
0.9960,0.3397
0.9960,0.3401
0.9960,0.3406
0.9960,0.3411
0.9960,0.3415
0.9960,0.3420
0.9960,0.3425
0.9960,0.3429
0.9960,0.3434
0.9960,0.3439
0.9960,0.3444
0.9960,0.3448
0.9960,0.3453
0.9960,0.3458
0.9960,0.3463
0.9960,0.3467
0.9960,0.3472
0.9960,0.3477
0.9960,0.3482
0.9960,0.3487
0.9960,0.3492
0.9960,0.3497
0.9960,0.3501
0.9960,0.3506
0.9960,0.3511
0.9960,0.3516
0.9960,0.3521
0.9960,0.3526
0.9960,0.3531
0.9960,0.3536
0.9960,0.3541
0.9960,0.3546
0.9960,0.3551
0.9960,0.3556
0.9960,0.3561
0.9960,0.3566
0.9960,0.3571
0.9960,0.3577
0.9960,0.3582
0.9960,0.3587
0.9960,0.3592
0.9960,0.3597
0.9960,0.3602
0.9960,0.3608
0.9960,0.3613
0.9960,0.3618
0.9960,0.3623
0.9960,0.3628
0.9960,0.3634
0.9960,0.3639
0.9960,0.3644
0.9960,0.3650
0.9960,0.3655
0.9960,0.3660
0.9960,0.3666
0.9960,0.3671
0.9960,0.3676
0.9960,0.3682
0.9960,0.3687
0.9960,0.3693
0.9960,0.3698
0.9960,0.3704
0.9960,0.3709
0.9960,0.3715
0.9960,0.3720
0.9960,0.3726
0.9960,0.3731
0.9960,0.3737
0.9960,0.3743
0.9960,0.3748
0.9960,0.3754
0.9960,0.3759
0.9960,0.3765
0.9960,0.3771
0.9960,0.3776
0.9960,0.3782
0.9960,0.3788
0.9960,0.3794
0.9960,0.3799
0.9960,0.3805
0.9960,0.3811
0.9960,0.3817
0.9960,0.3823
0.9960,0.3828
0.9960,0.3834
0.9960,0.3840
0.9960,0.3846
0.9960,0.3852
0.9960,0.3858
0.9960,0.3864
0.9960,0.3870
0.9960,0.3876
0.9960,0.3882
0.9960,0.3888
0.9960,0.3894
0.9960,0.3900
0.9960,0.3906
0.9960,0.3912
0.9960,0.3918
0.9960,0.3925
0.9960,0.3931
0.9960,0.3937
0.9960,0.3943
0.9960,0.3949
0.9960,0.3956
0.9960,0.3962
0.9960,0.3968
0.9960,0.3975
0.9960,0.3981
0.9960,0.3987
0.9960,0.3994
0.9960,0.4000
0.9960,0.4006
0.9960,0.4013
0.9960,0.4019
0.9960,0.4026
0.9960,0.4032
0.9960,0.4039
0.9960,0.4045
0.9960,0.4052
0.9960,0.4058
0.9960,0.4065
0.9960,0.4072
0.9960,0.4078
0.9960,0.4085
0.9960,0.4092
0.9960,0.4098
0.9960,0.4105
0.9960,0.4112
0.9960,0.4119
0.9960,0.4125
0.9960,0.4132
0.9960,0.4139
0.9960,0.4146
0.9960,0.4153
0.9960,0.4160
0.9960,0.4167
0.9960,0.4174
0.9960,0.4181
0.9960,0.4188
0.9960,0.4195
0.9960,0.4202
0.9960,0.4209
0.9960,0.4216
0.9960,0.4223
0.9960,0.4230
0.9960,0.4237
0.9960,0.4244
0.9960,0.4252
0.9960,0.4259
0.9960,0.4266
0.9960,0.4274
0.9960,0.4281
0.9960,0.4288
0.9960,0.4296
0.9960,0.4303
0.9960,0.4310
0.9960,0.4318
0.9960,0.4325
0.9960,0.4333
0.9960,0.4340
0.9960,0.4348
0.9960,0.4355
0.9960,0.4363
0.9960,0.4371
0.9960,0.4378
0.9920,0.4368
0.9920,0.4376
0.9920,0.4384
0.9920,0.4392
0.9920,0.4399
0.9920,0.4407
0.9920,0.4415
0.9920,0.4423
0.9920,0.4431
0.9920,0.4439
0.9920,0.4446
0.9920,0.4454
0.9920,0.4462
0.9920,0.4470
0.9920,0.4478
0.9920,0.4486
0.9920,0.4495
0.9920,0.4503
0.9920,0.4511
0.9920,0.4519
0.9920,0.4527
0.9920,0.4536
0.9920,0.4544
0.9920,0.4552
0.9920,0.4560
0.9920,0.4569
0.9920,0.4577
0.9920,0.4586
0.9920,0.4594
0.9920,0.4603
0.9920,0.4611
0.9920,0.4620
0.9920,0.4628
0.9920,0.4637
0.9920,0.4646
0.9920,0.4654
0.9920,0.4663
0.9920,0.4672
0.9920,0.4680
0.9920,0.4689
0.9920,0.4698
0.9920,0.4707
0.9920,0.4716
0.9920,0.4725
0.9920,0.4734
0.9920,0.4743
0.9920,0.4752
0.9920,0.4761
0.9920,0.4770
0.9920,0.4779
0.9920,0.4788
0.9920,0.4798
0.9920,0.4807
0.9920,0.4816
0.9920,0.4826
0.9920,0.4835
0.9920,0.4844
0.9920,0.4854
0.9920,0.4863
0.9920,0.4873
0.9920,0.4882
0.9920,0.4892
0.9920,0.4902
0.9920,0.4911
0.9920,0.4921
0.9920,0.4931
0.9920,0.4940
0.9920,0.4950
0.9920,0.4960
0.9920,0.4970
0.9920,0.4980
0.9920,0.4990
0.9920,0.5000
0.9920,0.5010
0.9920,0.5020
0.9920,0.5030
0.9920,0.5040
0.9920,0.5051
0.9920,0.5061
0.9920,0.5071
0.9920,0.5082
0.9920,0.5092
0.9920,0.5102
0.9920,0.5113
0.9920,0.5123
0.9920,0.5134
0.9920,0.5145
0.9920,0.5155
0.9920,0.5166
0.9920,0.5177
0.9920,0.5188
0.9920,0.5198
0.9920,0.5209
0.9920,0.5220
0.9920,0.5231
0.9920,0.5242
0.9920,0.5253
0.9920,0.5264
0.9920,0.5275
0.9920,0.5287
0.9920,0.5298
0.9920,0.5309
0.9920,0.5321
0.9920,0.5332
0.9920,0.5343
0.9920,0.5355
0.9920,0.5366
0.9920,0.5378
0.9880,0.5368
0.9880,0.5380
0.9880,0.5391
0.9841,0.5381
0.9841,0.5393
0.9841,0.5405
0.9841,0.5417
0.9841,0.5429
0.9841,0.5441
0.9801,0.5430
0.9801,0.5442
0.9801,0.5455
0.9801,0.5467
0.9801,0.5479
0.9801,0.5491
0.9801,0.5503
0.9801,0.5516
0.9761,0.5506
0.9761,0.5518
0.9761,0.5530
0.9761,0.5543
0.9761,0.5556
0.9761,0.5568
0.9761,0.5581
0.9721,0.5571
0.9721,0.5584
0.9721,0.5596
0.9721,0.5609
0.9721,0.5622
0.9721,0.5635
0.9721,0.5648
0.9721,0.5661
0.9721,0.5674
0.9721,0.5688
0.9721,0.5701
0.9721,0.5714
0.9721,0.5728
0.9721,0.5741
0.9721,0.5755
0.9721,0.5768
0.9721,0.5782
0.9721,0.5796
0.9721,0.5810
0.9681,0.5800
0.9681,0.5813
0.9681,0.5827
0.9681,0.5841
0.9681,0.5855
0.9681,0.5870
0.9681,0.5884
0.9681,0.5898
0.9681,0.5912
0.9681,0.5927
0.9681,0.5941
0.9681,0.5956
0.9681,0.5971
0.9681,0.5985
0.9681,0.6000
0.9641,0.5990
0.9641,0.6005
0.9641,0.6020
0.9641,0.6035
0.9641,0.6050
0.9641,0.6065
0.9641,0.6080
0.9641,0.6096
0.9641,0.6111
0.9641,0.6127
0.9641,0.6142
0.9641,0.6158
0.9641,0.6173
0.9641,0.6189
0.9641,0.6205
0.9641,0.6221
0.9641,0.6237
0.9641,0.6253
0.9641,0.6269
0.9641,0.6286
0.9641,0.6302
0.9641,0.6319
0.9641,0.6335
0.9641,0.6352
0.9641,0.6368
0.9641,0.6385
0.9641,0.6402
0.9641,0.6419
0.9641,0.6436
0.9641,0.6453
0.9641,0.6471
0.9641,0.6488
0.9641,0.6505
0.9641,0.6523
0.9641,0.6541
0.9641,0.6558
0.9641,0.6576
0.9641,0.6594
0.9641,0.6612
0.9641,0.6630
0.9641,0.6648
0.9641,0.6667
0.9641,0.6685
0.9641,0.6704
0.9641,0.6722
0.9641,0.6741
0.9641,0.6760
0.9641,0.6779
0.9641,0.6798
0.9641,0.6817
0.9641,0.6836
0.9641,0.6856
0.9641,0.6875
0.9641,0.6895
0.9602,0.6886
0.9602,0.6905
0.9602,0.6925
0.9602,0.6945
0.9602,0.6965
0.9562,0.6957
0.9562,0.6977
0.9562,0.6997
0.9562,0.7018
0.9522,0.7009
0.9522,0.7029
0.9522,0.7050
0.9522,0.7071
0.9522,0.7092
0.9522,0.7113
0.9522,0.7134
0.9522,0.7156
0.9522,0.7177
0.9522,0.7199
0.9522,0.7221
0.9522,0.7242
0.9522,0.7264
0.9522,0.7287
0.9522,0.7309
0.9522,0.7331
0.9522,0.7354
0.9522,0.7377
0.9482,0.7368
0.9482,0.7391
0.9482,0.7414
0.9482,0.7438
0.9482,0.7461
0.9482,0.7484
0.9482,0.7508
0.9442,0.7500
0.9442,0.7524
0.9442,0.7548
0.9442,0.7572
0.9442,0.7596
0.9442,0.7621
0.9442,0.7645
0.9442,0.7670
0.9442,0.7695
0.9442,0.7720
0.9442,0.7745
0.9442,0.7770
0.9442,0.7796
0.9402,0.7789
0.9402,0.7815
0.9402,0.7841
0.9402,0.7867
0.9402,0.7893
0.9402,0.7919
0.9363,0.7912
0.9363,0.7939
0.9363,0.7966
0.9363,0.7993
0.9363,0.8020
0.9363,0.8048
0.9363,0.8076
0.9363,0.8103
0.9363,0.8131
0.9363,0.8160
0.9363,0.8188
0.9363,0.8217
0.9363,0.8246
0.9363,0.8275
0.9363,0.8304
0.9363,0.8333
0.9363,0.8363
0.9363,0.8393
0.9363,0.8423
0.9323,0.8417
0.9323,0.8448
0.9323,0.8478
0.9323,0.8509
0.9323,0.8540
0.9323,0.8571
0.9323,0.8603
0.9323,0.8635
0.9323,0.8667
0.9323,0.8699
0.9283,0.8694
0.9283,0.8727
0.9283,0.8759
0.9283,0.8792
0.9283,0.8826
0.9243,0.8821
0.9243,0.8855
0.9203,0.8851
0.9203,0.8885
0.9203,0.8919
0.9203,0.8953
0.9124,0.8945
0.9124,0.8980
0.9124,0.9016
0.9124,0.9051
0.9124,0.9087
0.9084,0.9084
0.9084,0.9120
0.9084,0.9157
0.9084,0.9194
0.9084,0.9231
0.9044,0.9228
0.9044,0.9265
0.9004,0.9262
0.9004,0.9300
0.9004,0.9339
0.9004,0.9378
0.9004,0.9417
0.9004,0.9456
0.9004,0.9496
0.8964,0.9494
0.8924,0.9492
0.8884,0.9489
0.8845,0.9487
0.8845,0.9528
0.8845,0.9569
0.8805,0.9567
0.8765,0.9565
0.8725,0.9563
0.8725,0.9605
0.8685,0.9604
0.8645,0.9602
0.8606,0.9600
0.8566,0.9598
0.8526,0.9596
0.8486,0.9595
0.8486,0.9638
0.8446,0.9636
0.8446,0.9680
0.8446,0.9725
0.8446,0.9770
0.8406,0.9769
0.8367,0.9767
0.8327,0.9766
0.8327,0.9812
0.8287,0.9811
0.8247,0.9810
0.8167,0.9809
0.8127,0.9808
0.8088,0.9807
0.8048,0.9806
0.8008,0.9805
0.7968,0.9804
0.7928,0.9803
0.7888,0.9802
0.7849,0.9801
0.7849,0.9850
0.7769,0.9848
0.7729,0.9848
0.7729,0.9898
0.7689,0.9897
0.7649,0.9897
0.7610,0.9896
0.7570,0.9896
0.7530,0.9895
0.7450,0.9894
0.7410,0.9894
0.7371,0.9893
0.7291,0.9892
0.7251,0.9891
0.7171,0.9890
0.7092,0.9889
0.7012,0.9888
0.6932,0.9886
0.6853,0.9885
0.6813,0.9884
0.6733,0.9883
0.6693,0.9882
0.6653,0.9882
0.6574,0.9880
0.6574,0.9940
0.6494,0.9939
0.6454,0.9939
0.6414,0.9938
0.6335,0.9938
0.6255,0.9937
0.6215,0.9936
0.6135,0.9935
0.6056,0.9935
0.6016,0.9934
0.5936,0.9933
0.5857,0.9932
0.5777,0.9932
0.5697,0.9931
0.5618,0.9930
0.5578,0.9929
0.5538,0.9929
0.5498,0.9928
0.5418,0.9927
0.5339,0.9926
0.5259,0.9925
0.5179,0.9924
0.5139,0.9923
0.5060,0.9922
0.4980,0.9921
0.4900,0.9919
0.4821,0.9918
0.4741,0.9917
0.4661,0.9915
0.4582,0.9914
0.4542,0.9913
0.4502,0.9912
0.4422,0.9911
0.4343,0.9909
0.4263,0.9907
0.4183,0.9906
0.4104,0.9904
0.4024,0.9902
0.3944,0.9900
0.3904,0.9899
0.3825,0.9897
0.3825,1.0000
0.3745,1.0000
0.3665,1.0000
0.3586,1.0000
0.3506,1.0000
0.3426,1.0000
0.3347,1.0000
0.3267,1.0000
0.3187,1.0000
0.3108,1.0000
0.3028,1.0000
0.2948,1.0000
0.2869,1.0000
0.2789,1.0000
0.2709,1.0000
0.2629,1.0000
0.2550,1.0000
0.2470,1.0000
0.2390,1.0000
0.2311,1.0000
0.2231,1.0000
0.2151,1.0000
0.2072,1.0000
0.1992,1.0000
0.1912,1.0000
0.1833,1.0000
0.1753,1.0000
0.1673,1.0000
0.1594,1.0000
0.1514,1.0000
0.1434,1.0000
0.1355,1.0000
0.1275,1.0000
0.1195,1.0000
0.1116,1.0000
0.1036,1.0000
0.0956,1.0000
0.0876,1.0000
0.0797,1.0000
0.0717,1.0000
0.0637,1.0000
0.0558,1.0000
0.0478,1.0000
0.0398,1.0000
0.0319,1.0000
0.0239,1.0000
0.0159,1.0000
0.0080,1.0000
0.0000,1.0000
